session_id,target
1,9.222491406607781e-05
2,1.0698538928680075e-06
3,6.149623394888079e-08
4,8.395904516144688e-07
5,2.3475240084219284e-05
6,3.1709037320542155e-05
7,2.5188995258742583e-06
8,0.000230170827019866
9,3.481862113545666e-05
10,0.0022278554704418343
11,0.0002728926191903803
12,1.4155948070998263e-05
13,8.807165654005949e-05
14,0.25976948889101
15,6.338263541141378e-05
16,0.0001757200807687817
17,0.0015927528493929449
18,1.2059418806850544e-05
19,0.0003822410531187476
20,4.132094275661808e-06
21,0.01248501229787987
22,5.619621314535606e-08
23,2.1909097014462568e-05
24,0.00018805366141379747
25,7.615916367594716e-05
26,6.642721523686317e-06
27,7.446811011978365e-05
28,3.7070406199181774e-07
29,0.002601771043282907
30,0.0010025846036093196
31,0.04803606077999628
32,0.03095395757075451
33,8.175317707224142e-05
34,3.1888929763873575e-06
35,0.0008142770482010895
36,3.2844663597455336e-07
37,4.8220055286357764e-08
38,1.403354292052936e-06
39,0.0002899722504155629
40,3.2666487319445574e-06
41,0.0017978111322993107
42,0.0005678612859170465
43,0.000121624734098729
44,1.0595192034818218e-07
45,0.20718778024519635
46,0.000252920150288769
47,0.00014419352200208094
48,5.703115234877774e-06
49,0.00017728372245335845
50,2.1324529564473715e-05
51,2.7570642136608077e-07
52,1.0471237364846523e-05
53,0.001933511683895842
54,1.488978247792551e-06
55,0.00389117807889884
56,2.6613941033338205e-05
57,3.4967739084909166e-07
58,3.304267080415784e-06
59,2.943313426118304e-06
60,4.8281545543917514e-08
61,8.037719599868042e-06
62,0.0004229350183582408
63,3.1449973149527106e-07
64,0.0017141183313236635
65,2.4835971469048545e-05
66,3.454903820002665e-06
67,0.001271924341384136
68,0.002336289668209498
69,0.00036488579251526886
70,1.763785780424519e-05
71,0.0009893184961526792
72,3.78060058299586e-05
73,0.009182365540493223
74,4.757980843448097e-06
75,4.440464998235617e-06
76,9.56649919302565e-06
77,0.00014590988079312913
78,0.0005637200090560375
79,2.8255059720025526e-07
80,1.8024608968149814e-05
81,1.8624678072165938e-05
82,5.614028865968162e-05
83,8.468414094193545e-07
84,0.9101950496001596
85,2.736164056706183e-05
86,1.5200309117986101e-05
87,0.0009028653132141226
88,6.820914067343573e-06
89,9.150995456253037e-06
90,0.03839706209789873
91,2.202055566074811e-05
92,1.173125184032529e-06
93,0.052665234686419676
94,2.1888369479661003e-05
95,0.0003148315062864171
96,1.9889938576765993e-06
97,0.0035665303009637605
98,5.3181665262160045e-06
99,7.607892314132566e-07
100,0.0007674800427987501
101,3.954758183460279e-06
102,0.0004864288433256861
103,0.00012169823334558446
104,0.000993571165779463
105,2.00208211613058e-06
106,0.0002193276618974317
107,0.00019931981467998254
108,4.5635147402375874e-05
109,1.0542778071374577e-05
110,5.09517494361601e-06
111,1.6939292147546906e-05
112,3.5351017855600667e-07
113,0.00018336064455857967
114,3.980043159773873e-06
115,7.854035919963484e-07
116,6.591190241991012e-08
117,0.00017602315497987218
118,5.659260546806164e-05
119,4.358834395395801e-07
120,0.0001996997926051478
121,7.4183781513671515e-06
122,8.095621160142822e-06
123,5.334412899157413e-05
124,0.0006893685935626407
125,0.01088788281540828
126,1.355570218807164e-06
127,4.364486585828956e-08
128,2.483868694450197e-05
129,6.344912220375736e-06
130,0.0008572151341809144
131,0.0013612478858778777
132,0.00021664730271284043
133,0.006358357967317017
134,8.959426799964987e-05
135,3.911178923861015e-06
136,0.00030538938208810675
137,1.1396601283174114e-05
138,0.0007108122735931579
139,3.4332045347369777e-06
140,5.737247092427952e-05
141,3.406706472920372e-07
142,0.00015092384963696063
143,9.85980534654915e-05
144,0.00033918005265389103
145,5.151459865321563e-07
146,0.0005699733441245922
147,2.0374103208932925e-05
148,0.013027728433104416
149,4.7370981152269906e-05
150,0.017006253652146433
151,2.089395910797721e-06
152,0.0078200300273274
153,0.00019181126588076
154,0.001729090854641833
155,0.0002822346063356082
156,8.197663678535971e-06
157,1.2524607032720421e-05
158,0.0029994659106350593
159,1.0981244257607767e-06
160,6.44585570525079e-06
161,0.014174728794459595
162,5.9490355636659046e-05
163,0.00017710111438795764
164,1.0895455554218951e-05
165,6.8875799128645986e-09
166,1.2075639561622345e-05
167,0.0045104181940967955
168,4.9037663539143496e-05
169,3.410156821063102e-05
170,0.00033183150228987244
171,3.57223270209929e-06
172,0.0003091537072794154
173,0.0009636882407820226
174,2.073225133104934e-06
175,0.45792180718397424
176,0.008185644134566654
177,0.0010009318409091074
178,5.762377559178579e-05
179,9.71321298373182e-06
180,9.184694704451766e-05
181,2.181029542015948e-05
182,4.787343624253458e-05
183,3.953249700511693e-05
184,1.625962111931142e-06
185,0.0008977180715476545
186,8.501226017290367e-05
187,8.750700603012363e-08
188,2.066728910544414e-06
189,0.00013391860710862324
190,0.0005318447824843325
191,2.087038932927264e-05
192,2.857978637853718e-05
193,0.012419588791065712
194,0.0002737534010572036
195,2.9633962494166513e-05
196,1.0211281905278902e-06
197,0.0007966070681220758
198,0.0007129961198888425
199,0.00038393440811946823
200,7.024417034153445e-06
201,8.954456707946304e-06
202,0.0046804935567999265
203,2.687238577644595e-06
204,0.00010197189253297502
205,0.0011897145083819712
206,5.448814649880371e-09
207,0.00010838596181798759
208,0.0014738985277862084
209,2.0170948938617801e-07
210,0.0007688147914650503
211,0.0004030653349406413
212,0.004409995731075135
213,4.588121339734799e-06
214,0.014628216161186706
215,0.0018629363043068982
216,0.0006393543735569511
217,0.04762656331551611
