session_id,target
1,0.001351146055329527
2,1.1186698370078414e-05
3,1.1196142776247459e-05
4,0.00011140219718405546
5,0.00035865068174587657
6,0.0010364466175369078
7,0.00018593394862627616
8,0.004783598107169135
9,0.0006876296542021176
10,0.012437283820208506
11,0.0019329941259524231
12,0.0003456088336869509
13,0.0006190290466936313
14,0.0978472755721999
15,0.001053712578369245
16,0.0015511720214118126
17,0.0074309510422913136
18,0.00028621838185624566
19,0.00626512814446768
20,0.00012917775096001554
21,0.02369069154827698
22,8.638301098199034e-05
23,0.00053079485554449
24,0.005570794344335904
25,0.0049679377094301565
26,0.00027005703387533204
27,0.0012547000281119716
28,3.910227118985476e-05
29,0.0036056088276865184
30,0.003889419295469058
31,0.04790801708423618
32,0.10392287245039283
33,0.0012854442250982746
34,0.00020143500883278983
35,0.004808532787944194
36,6.774652425879103e-05
37,1.8641224129253033e-05
38,3.145699894559792e-05
39,0.001940034500826619
40,0.00014116873341671706
41,0.007471367660454198
42,0.0034549657013604154
43,0.001688893672221287
44,2.5495616185251578e-05
45,0.08292877360062179
46,0.0014561365884352368
47,0.0006775955507447932
48,0.0002714031622044508
49,0.001121758350991014
50,0.0005634744136144396
51,3.640226537473963e-05
52,0.00036796121775669693
53,0.011286305190321087
54,7.729629298032243e-05
55,0.018542253702981015
56,0.001857356156493372
57,3.9397516007679994e-05
58,0.00025617416278475515
59,5.482438939724082e-05
60,1.3820250063835278e-05
61,0.0005545601743850821
62,0.00510908090978786
63,3.2118682629440936e-05
64,0.008777873356845007
65,0.00021603018331444815
66,7.811616792022293e-05
67,0.005541936142596179
68,0.011260651245974888
69,0.009267005925761383
70,0.0006351157730422756
71,0.008226761243835284
72,0.00026670024979905897
73,0.0436496659074436
74,2.2524402193956948e-05
75,0.00015259324755103522
76,0.00015272211197609243
77,0.0015023293903017477
78,0.001979694721041214
79,7.884902698470667e-05
80,0.00015156239692489854
81,0.0006697891934818295
82,0.0017288605822343246
83,5.198272704281152e-05
84,0.6867487271818772
85,0.0005823613328619133
86,0.00014321724802988662
87,0.004881651289665867
88,0.0002948100342536387
89,0.0006424046529040475
90,0.040547992461793775
91,0.0004972986981622839
92,4.1559098941600396e-05
93,0.07497722799863173
94,0.0009325592232073357
95,0.010997336111315687
96,3.9181829962986754e-05
97,0.020271635260832765
98,0.00031872174610085623
99,0.0003058275883414744
100,0.0033340902207727673
101,0.00016852547348549313
102,0.004262151223371684
103,0.002094358935972269
104,0.003209526322102483
105,0.0001505353473340671
106,0.0013502738195808807
107,0.004014714658074888
108,0.0009770415846142987
109,0.00044359279116737015
110,0.0008566444944468947
111,0.0006415714886907532
112,5.3157333585808864e-05
113,0.0030914334039235823
114,0.00011180539442584842
115,0.00023993068303990433
116,1.709165933809981e-05
117,0.0019185837086947654
118,0.001216577697307053
119,1.7059285162349243e-05
120,0.0018847990584487354
121,0.0002317071114699653
122,0.00021185528232817012
123,0.0007163548640637205
124,0.004554264223594234
125,0.01933119215871719
126,4.5001291062408074e-05
127,1.502151283334544e-05
128,0.0012719576468524165
129,0.00015447561607173798
130,0.005206159186599654
131,0.0030111466609060566
132,0.002135434023809474
133,0.014118711978482107
134,0.0013482562004073807
135,0.00030412225934230266
136,0.0022739605183537247
137,0.0006525766893693537
138,0.0031540878069581165
139,0.00012876598057367153
140,0.0011415651231738212
141,1.2828242402549947e-05
142,0.005378910781726542
143,0.0015858142276499473
144,0.0026560372529013335
145,9.82095987909789e-06
146,0.0023725563735409894
147,0.00086669027576093
148,0.054713995782003234
149,0.001132805013699705
150,0.028412095216437908
151,0.0001485974318666427
152,0.016078875527035238
153,0.001028346649243297
154,0.008092189834086282
155,0.001787642332227351
156,0.00025118209258930083
157,0.0005150323248843842
158,0.010862676067124604
159,0.00011990292903091324
160,0.00021074774224140027
161,0.04233101129931659
162,0.00047332823017471774
163,0.0012164951499928527
164,0.0008035608926835158
165,6.344522627581179e-06
166,0.0006568095620317024
167,0.011604985013608802
168,0.0011223648927894498
169,0.0009112158087157996
170,0.0008622861402612984
171,0.00018173611375822744
172,0.002277049295086361
173,0.00683796533956087
174,8.161537758932478e-05
175,0.34962390761487516
176,0.021160854571133092
177,0.00826503481842266
178,0.0009856840497139434
179,0.00028593834753484233
180,0.001980602608792288
181,0.001489426370967975
182,0.0009329016868627916
183,0.0005208543943460683
184,6.439091080317462e-05
185,0.004351275889434495
186,0.0026682470261297844
187,1.5745725981355838e-05
188,4.607396319448539e-05
189,0.00221697704987008
190,0.0039734696995745765
191,0.0007371780402049525
192,0.0005268318845962717
193,0.04835653895120504
194,0.006516780574621358
195,0.0008576086786954578
196,2.0458348306358646e-05
197,0.0025079273394459983
198,0.0034039868334980595
199,0.0032101226371262746
200,0.0001856923706075025
201,0.00010232060477044806
202,0.020363299676454266
203,6.665843716130977e-05
204,0.0016152839691669293
205,0.004440326514562044
206,4.184303860367085e-06
207,0.0012794587634880799
208,0.012372749330333357
209,7.928286989258217e-06
210,0.007964385684924084
211,0.00167524188147888
212,0.0024615689696556304
213,0.00019175049380880816
214,0.022581930451657073
215,0.006881135427650212
216,0.0027026820010630104
217,0.03772872583963798
218,0.004570936660390228
219,0.0027509125073208966
220,0.0016476502516246266
221,0.0005629621600906819
222,0.0002648104073319515
223,0.0395096783024286
224,0.006574964398353988
225,0.02016602106527032
226,0.007706311744640347
227,0.08521563472428298
228,0.0015022656985112961
229,0.0006353432538592538
230,0.018652416971724123
231,9.545535797334922e-05
232,7.081045125320171e-05
233,0.0004788330046706027
234,0.0031766288724621554
235,8.43782973127102e-05
236,0.003293695735581792
237,0.001458514639556244
238,0.00016961586514449066
239,0.0019421607794350864
240,0.0009011303900146381
241,0.00030909632478529325
242,8.414064677795376e-06
243,1.1454078635271286e-05
244,8.336321820371338e-05
245,0.00027002747511575235
246,0.00017177215718872365
247,0.043202319772143456
248,0.0036814748140599745
249,6.14473432598797e-05
250,0.000691872372554697
251,0.02226851185485337
252,0.0004890644798017431
253,0.00038200550644052226
254,0.0022365795832264283
255,0.00031941461329296894
